citationid,paperid,Name,Year,Title,Abstract,FullTextLink,topics,probs,representations
Šmite_371_2021,1584689,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mikalsen, Marius (SINTEF, NOR);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Stray, Viktoria (SINTEF, NOR);Klotins, Eriks [ekx] [0000-0002-1987-2234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2021,From Collaboration to Solitude and Back : Remote Pair Programming During COVID-19,"<p>Along with the increasing popularity of agile software development, software work has become much more social than ever. Contemporary software teams rely on a variety of collaborative practices, such as pair programming, the topic of our study. Many agilists advocated the importance of collocation, face-to-face interaction, and physical artefacts incorporated in the shared workspace, which the COVID-19 pandemic made unavailable; most software companies around the world were forced to send their engineers to work from home. As software projects and teams overnight turned into distributed collaborations, we question what happened to the pair programming practice in the work-from-home mode. This paper reports on a longitudinal study of remote pair programming in two companies. We conducted 38 interviews with 30 engineers from Norway, Sweden, and the USA, and used the results of a survey in one of the case companies. Our study is unique as we collected the data longitudinally in April/May 2020, Sep/Oct 2020, and Jan/Feb 2021. We found that pair programming has decreased and some interviewees report not pairing at all for almost a full year. The experiences of those who paired vary from actively co-editing the code by using special tools to more passively co-reading and discussing the code and solutions by sharing the screen. Finally, we found that the interest in and the use of PP over time, since the first months of the forced work from home to early 2021, has admittedly increased, also as a social practice. © 2021, The Author(s).</p>",https://bth.diva-portal.org/smash/get/diva2:1584689/FULLTEXT01.pdf,"[2, 2]","[1.0, 1.0]","[['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers']]"
Šmite_373_2024,-1,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,Defining a Remote Work Policy : Aligning Actions and Intentions,"<p>After the long period of forced work from home, many knowledge workers have not only developed a strong habit of remote work, but also consider flexibility as their personal right and no longer as a privilege. Existing research suggest that the majority prefers to work two or three days per week from home and are likely to quit or search for a new job if forced to return to full time office work. Given these changes, companies are challenged to alter their work policies and satisfy the employee demands to retain talents. The subsequent decrease in office presence, also calls for transformations in the offices, as the free space opens up opportunities for cutting the rental costs, as well as the other expenses related to office maintenance, amenities, and perks. In this paper, we report our findings from comparing work policies in three Nordic tech and fintech companies and identify the discrepancies in the way the corporate intentions are communicated to the employees. We discuss the need for a more systematic approach to setting the goals behind a revised work policy and aligning the intensions with the company’s actions. Further, we discuss the need to resolve the inherent conflicts of interest between the individual employees (flexibility, individual productivity, and well-being) and the companies (profitability, quality of products and services, employee retention, attractiveness in the job market). © 2024, The Author(s).</p>",https://bth.diva-portal.org/smash/get/diva2:1832184/FULLTEXT01.pdf,"[2, 2, 2, 2, 2, 2, 2, 2]","[0.31782484327096067, 0.8407052879018285, 1.0, 0.03618320762798878, 0.0726133333034992, 0.02598867139836038, 0.030867348972367058, 0.03395292068765559]","[['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers']]"
Šmite_374_2023,1774995,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,The Role of Responsiveness to Change in Large Onboarding Campaigns,"<p>Onboarding is a process of organizational socialization of the new hires, that includes recruitment, orientation, training, coaching and support. While onboarding individuals into an organization is a rather straightforward task, little is known about 1) onboarding hundreds of developers and 2) doing it on a distance in outsourcing situations. Furthermore, the subject of sustainable growth with respect to organizational capabilities and culture is often overlooked. This paper reports findings from an exploratory multi-case study of two large onboarding campaigns. We collected empirical data from interviews, retrospectives, onboarding documentation and onsite visits. Based on the empirical study, onboarding hundreds of software engineers in a complex agile product development environment which lacks documentation and puts high demands on engineers’ knowledge and skills is a challenging and costly endeavor. To save the costs and for practical reasons, large-scale onboarding is organized in batches with the first batch trained onsite, and the later batches trained internally. We report challenges faced in the two cases and discuss possible solutions. One core finding is that a good plan combined with the organizational agility, i.e., the responsiveness to change, together with organizational maturity determined the success of organizational scaling. The presented cases contribute to the scarce research on knowledge transfer and onboarding in a large-scale agile context. © 2023, The Author(s).</p>",https://bth.diva-portal.org/smash/get/diva2:1774995/FULLTEXT01.pdf,"[12, 12, 12, 12]","[0.1837892941592147, 0.39763611153787837, 0.4571854152132149, 0.428215822899607]","[['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members']]"
Šmite_375_2023,1745611,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede (SINTEF, Norway);Floryan, Marcin (Spotify, Sweden);Gonzalez-Huerta, Javier [jgh] [0000-0003-1350-7030] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Dorner, Michael [mrr] [0000-0001-8879-6450] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Sablis, Aivars (SAF Tehnika JSC, Latvia)",2023,Decentralized decision-making and scaled autonomy at Spotify,"<p>While modern software companies strive to increase team autonomy to enable them to successfully operate the piece of software they develop and deploy, efficient ways to orchestrate the work of multiple autonomous teams working in parallel are still poorly understood. In this paper, we report how team autonomy is maintained at Spotify at scale, based on team retrospectives, interviews with team managers and archival analysis of corporate databases and work procedures. In particular, we describe how managerial authority is decentralized through various workgroups with collective authority, what compromises are made to team autonomy to ensure alignment and which team-related factors can further hinder autonomy. Our findings show that scaled autonomy at Spotify does not mean anarchy, or unlimited permissiveness. Instead, squads are expected to take responsibility for their work and coordinate, communicate and align their actions with others, and comply with a few enabling constraints. Further, squads take many decisions independently without management control or due to collective efforts that bypass formal boundary structures. Mechanisms and strategies that enable self-organization at Spotify are related to effective sharing of the codebase, achieving alignment, networking and knowledge sharing, and are described to guide other companies in their efforts to scale autonomy. © 2023 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1745611/FULLTEXT01.pdf,"[18, 18, 18, 18]","[1.0, 1.0, 1.0, 1.0]","[['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination']]"
Šmite_376_2020,1414743,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede (SINTEF, NOR);Floryan, Marcin (Spotify, SWE);Levinta, Georgiana (Spotify, SWE);Chatzipetrou, Panagiota (Örebro Universitet, SWE)",2020,Spotify guilds,"<p>With the increasing popularity of agile development and team-oriented practices, bottom-up coordination structures have found their ways into software companies, first changing the small companies and now revolutionizing large-scale development projects and programs. One of the ways to enable bottom-up coordination is cultivation of communities of practice. Existing research has demonstrated that successful implementation of communities of practice depends on organizational support, mutual engagement and regular interaction. Engagement is said to increase, when a community creates value for the organization and individual community members, while increased engagement is further associated with the ability to create more value. However, little is known about how to ensure member engagement in large-scale environments covering many sites and thousands of developers. In this article, we report our findings from studying member engagement in large-scale distributed communities of practice at Spotify called guilds. We report the perceived value guilds provide on individual and organizational level, and discuss what hinders and what stimulates mutual engagement and value creation across time and space.</p>",https://bth.diva-portal.org/smash/get/diva2:1414743/FULLTEXT01.pdf,"[18, 18, 18, 18, 18, 18]","[1.0, 0.4726469676795886, 0.28372363036039594, 0.4651626939567319, 0.24508935185844133, 0.24188441204070096]","[['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination']]"
Šmite_377_2021,1590290,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Gonzalez-Huerta, Javier [jgh] [0000-0003-1350-7030] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2021,Overcoming cultural barriers to being agile in distributed teams,"<p>Context: Agile methods in offshored projects have become increasingly popular. Yet, many companies have found that the use of agile methods in coordination with companies located outside the regions of early agile adopters remains challenging. India has received particular attention as the leading destination of offshoring contracts due to significant cultural differences between sides of such contracts. Alarming differences are primarily rooted in the hierarchical business culture of Indian organizations and related command-and-control management behavior styles. Objective: In this study, we attempt to understand whether cultural barriers persist in distributed projects in which Indian engineers work with a more empowering Swedish management, and if so, how to overcome them. The present work is an invited extension of a conference paper. Method: We performed a multiple-case study in a mature agile company located in Sweden and a more hierarchical Indian vendor. We collected data from five group interviews with a total of 34 participants and five workshops with 96 participants in five distributed DevOps teams, including 36 Indian members, whose preferred behavior in different situations we surveyed. Results: We identified twelve cultural barriers, six of which were classified as impediments to agile software development practices, and report on the manifestation of these barriers in five DevOps teams. Finally, we put forward recommendations to overcome the identified barriers and emphasize the importance of cultural training, especially when onboarding new team members. Conclusions: Our findings confirm previously reported behaviors rooted in cultural differences that impede the adoption of agile approaches in offshore collaborations, and identify new barriers not previously reported. In contrast to the existing opinion that cultural characteristics are rigid and unchanging, we found that some barriers present at the beginning of the studied collaboration disappeared over time. Many offshore members reported behaving similarly to their onshore colleagues.</p>",,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[1.0, 1.0, 1.0, 0.6215779361371906, 1.0, 1.0, 1.0, 0.8514757469686856, 0.1553756460882283, 0.6469376473016416]","[['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members']]"
Šmite_378_2023,1715470,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Hildrum, Jarle (Telenor, NOR);Gonzalez-Huerta, Javier [jgh] [0000-0003-1350-7030] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,Work-from-home is here to stay : Call for flexibility in post-pandemic work policies,"<p>In early 2020, the Covid-19 pandemic forced employees in tech companies worldwide to abruptly transition from working in offices to working from their homes. During two years of predominantly working from home, employees and managers alike formed expectations about what post-pandemic working life should look like. Many companies are experimenting with new work policies that balance employee- and manager expectations regarding where, when and how work should be done in the future. In this article, we gather experiences of the new trend of remote working based on the synthesis of 22 company-internal surveys of employee preferences for WFH, and 26 post-pandemic work policies from 17 companies and their sites, covering 12 countries in total. Our results are threefold. First, through the new work policies, all companies formally give employees more flexibility regarding working time and location. Second, there is a great variation in how much flexibility the companies are willing to yield to the employees. The paper details the different formulations that companies adopted to document the extent of permitted WFH, exceptions, relocation permits and the authorisation procedures. Third, we document a change in the psychological contract between employees and managers, where the option of working from home is converted from an exclusive perk that managers could choose to give to the few, to a core privilege that all employees feel they are entitled to. Finally, there are indications that as the companies learn and solicit feedback regarding the efficiency of the chosen strategies, we will see further developments and changes in the work policies concerning how much flexibility to work whenever and from wherever they grant. Through these findings, the paper contributes to a growing literature about the new trends emerging from the pandemic in tech companies and spells out practical implications onwards. © 2022 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1715470/FULLTEXT01.pdf,"[2, 2, 2, 2, 2, 2, 2, 8, 2, 2, 2]","[1.0, 0.7097601843782159, 1.0, 0.03308112522273892, 0.5640908780680296, 0.03159081441760413, 0.0359426384277001, 0.4715402630921494, 1.0, 0.03186838900233452, 0.7559409706032727]","[['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers']]"
Šmite_379_2023,1705188,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Klotins, Eriks [ekx] [0000-0002-1987-2234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Gonzalez-Huerta, Javier [jgh] [0000-0003-1350-7030] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,From forced Working-From-Home to voluntary working-from-anywhere : Two revolutions in telework,"<p>The COVID-19 outbreak has admittedly caused interruptions to production, transportation, and mobility, therefore, having a significant impact on the global supply and demand chain's well-functioning. But what happened to companies developing digital services, such as software? How has the enforced Working-From-Home (WFH) mode impacted their ability to deliver software, if at all? This article shares our findings from monitoring the WFH during 2020 in an international software company with engineers located in Sweden, the USA, and the UK. We analyzed different aspects of productivity, such as developer job satisfaction and well-being, activity, communication and collaboration, efficiency and flow based on the archives of commit data, calendar invites, Slack communication, the internal reports of WFH experiences, and 30 interviews carried out in April/May and September 2020. We add more objective evidence to the existing COVID-19 studies the vast majority of which are based on self-reported productivity from the early months of the pandemic. We find that engineers continue committing code and carrying out their daily duties, as their routines adjust to “the new norm”. Our key message is that software engineers can work from home and quickly adjust their tactical approaches to the changes of unprecedented scale. Further, WFH has its benefits, including better work-life balance, improved flow, and improved quality of distributed meetings and events. Yet, WFH is not challenge free: not everybody feels equally productive working from home, work hours for many increased, while physical activity, socialization, pairing and opportunities to connect to unfamiliar colleagues decreased. Information sharing and meeting patterns also changed. Finally, experiences gained during the pandemic will have a lasting impact on the future of the workplace. The results of an internal company-wide survey suggest that only 9% of engineers will return to work in the office full time. Our article concludes with the InterSoft's strategy for work from anywhere (WFX), and a list of useful adjustments for a better WFH. © 2022 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1705188/FULLTEXT01.pdf,"[2, 2, 2, 2, 2, 2, 26, 2, 2, 2, 2, 2, 2]","[0.31031399468449267, 1.0, 1.0, 1.0, 0.34899743116006654, 1.0, 1.0, 0.4006542411712857, 0.0818234985122496, 1.0, 0.2276105579045734, 0.3697163926482419, 0.44747028107560843]","[['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['continuous engineering', 'continuous integration', 'adopting continuous', 'engineering practices', 'continuous delivery', 'continuous', 'activities continuous', 'integration delivery', 'engineering', 'implementing'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers']]"
Šmite_380_2022,1718089,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Tkalich, Anastasiia [atk] [0000-0001-7391-4194] (SINTEF Digital, NOR);Hanssen, Geir Kjetil (SINTEF Digital, NOR);Nydal, Kristina (SINTEF Digital, NOR);Nøkleberg Sandbæk, Jenny (SINTEF Digital, NOR);Wasskog Aamo, Hedda (SINTEF Digital, NOR);Olsdatter Hagaseth, Ada (SINTEF Digital, NOR);Bekke, Scott Aleksander (SINTEF Digital, NOR);Holte, Malin (SINTEF Digital, NOR)",2022,Half-Empty Offices in Flexible Work Arrangements : Why Are Employees Not Returning?,"<p>Although the forced working from home during the pandemic crisis seem to have ended, many knowledge workers choose to continue working predominantly from home as a partial or permanent practice. Related studies show that employees of companies from various industries, diverse in size and location, prefer to alter working in the office with working at home, coined as hybrid or flexible working arrangements. As a result, offices remain empty, managers are confused, and organizational leaders do not know what to do with the often-expensive rental contracts. In this short paper, we investigate the employee presence in the offices in two software companies and dive deeper into the reasons behind the preferences to work remotely, and practices that help to attract employees back into the offices. The latter are based on the qualitative analysis of interviews and survey responses. Our findings suggest that between the fall of 2021 and the summer of 2022, the offices were half-empty and that, on average, the daily office presence varies between 13–30%. The peaks of office presence in both companies are on Wednesdays, reaching up to 50% during weeks with low virus spread in one company, and in the spring months in 2022 in the other company. The reasons for remote work include behavioral and practical motivations, factors related to office equipment and facilities, and the nature of the work tasks. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.</p>",,"[2, 2, 2, 2, 2, 2, 2, 2]","[0.12101336772218119, 0.8666620596457308, 0.17281291337659668, 0.07054971566160292, 0.4423222548064464, 0.30761245422604605, 0.6231702702494754, 0.2800962951187705]","[['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers']]"
Šmite_382_2025,1941356,"Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Tkalich, Anastasiia [atk] [0000-0001-7391-4194] (SINTEF, Norway);Moe, Nils Brede [nbm] [0000-0003-2669-0778] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Chatzipetrou, Panagiota (Örebro University, Sweden);Klotins, Eriks [ekx] [0000-0002-1987-2234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Helland, Per Kristian (Storebrand, Norway)",2025,Dual Effects of Hybrid Working on Performance : More Work Hours or More Work Time,"<p>Work in software development companies has become increasingly hybrid with employees altering days of working in the office with days of working remotely from home. Yet, little is know about the efficiency of such way of working because the current scale of remote working is unprecedented. In this paper, we present our findings from a company-wide survey at Storebrand - a large-scale Norwegian fintech company, focusing on perceived performance. Our analysis of 192 responses shows that most employees report being able to perform the planned tasks. Further, half of respondents perceive to have increased work hours. Through qualitative analysis of open-ended commentaries of respondents we learned that remote working has dual effects on the perceived work hours - some employees report working longer hours and others report having more work time due to efficient use of the time throughout the day. Finally, we recommend managers to discuss and address the concerning habits of employees caused by increased connectivity and inability to stop working, before these lead to burnout and disturbances in the work/life balance. </p>",https://bth.diva-portal.org/smash/get/diva2:1941356/FULLTEXT01.pdf,"[2, 2, 2, 2, 2, 2]","[0.1317671614694208, 0.3007536377551092, 0.2018832290134842, 0.1469284149055198, 0.41005237769341873, 0.06561876267908709]","[['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers'], ['working home', 'work home', 'work life', 'work arrangements', 'forced working', 'perceived productivity', 'employees', 'work', 'office', 'managers']]"
